State,Name,Percentage_of_Adults_Reporting_Poor_Health,Number_of_Poor_Physical_Health_Days_in_Past_30_,Percentage_of_Adult_Smokers,Percentage_of_Obese_Adults,Food_environment_index_0_to_10,Percentage_of_Adults_Reporting_No_Physical_Activity,Access_to_exercise_opportunities,Excessive_drinking_raw,Number_of_primary_care_physicians_per_100k,Ratio_of_population_to_primary_care_physicians,Percentage_of_Medicare_enrollees_that_had_an_annual_flu_vaccination,Children_in_poverty_raw_value,Income_inequality_raw_value,Air_pollution_particulate_matter_raw_value,Life_expectancy_raw_value,Life_expectancy_Black,Life_expectancy_Hispanic,Life_expectancy_White,Diabetes_prevalence_raw_value,HIV_prevalence_raw_value,Uninsured_adults_raw_value,Median_household_income_raw_value,Median_household_income_Black,Median_household_income_Hispanic,Median_household_income_White,Percentage_Non_Hispanic_Black_raw_value,Percentage_American_Indian_and_Alaska_Native_raw_value,Percentage_Asian_raw_value,Percentage_Native_Hawaiian_Other_Pacific_Islander_raw_value,Percentage_Hispanic_raw_value,Percentage_Non_Hispanic_White_raw_value,Percentage_Females_raw_value,Percentage_Males,Percentage_Rural_raw_value,Percentage_Urban
Washington,Klickitat,0.174815333,4.369731321,0.14311189,0.294,7.2,0.2,0.742543557,0.167025506,0.000687726,1454.066667,0.26,0.181,3.780090931,6.4,80.70607653,,82.58466278,80.58367816,0.112,70.7,0.118807894,56503,,49342,55823,0.005156738,0.026190799,0.009408785,0.001809382,0.119147781,0.821142625,0.495318225,0.504681775,0.602126194,0.397873806
Washington,Lewis,0.173988127,4.158835673,0.161657633,0.347,7.4,0.242,0.53590882,0.150027082,0.00044757,2234.285714,0.35,0.169,4.267266997,6.8,77.6547948,,88.52629633,77.38755913,0.104,80.2,0.108293536,57019,34299,45272,50732,0.007524748,0.019973871,0.013001859,0.002562685,0.102947088,0.83149088,0.500276368,0.499723632,0.606546949,0.393453051
Washington,Lincoln,0.148324558,3.600659726,0.130119995,0.307,6.8,0.269,0.591579943,0.173841188,0.000378108,2644.75,0.22,0.165,4.212026913,8.8,80.72003691,,,80.37397278,0.124,90.8,0.081100393,53326,18352,,52209,0.004841713,0.019553073,0.005121043,0.001582868,0.034729981,0.910707635,0.488640596,0.511359404,1,0
Washington,Mason,0.158061042,4.195573597,0.15957914,0.358,8,0.233,0.634837477,0.184163768,0.000266834,3747.647059,0.42,0.228,4.320424198,5.9,78.93625584,,81.89983663,79.13507073,0.121,147.5,0.111008433,58239,60478,28933,57440,0.012823057,0.048040667,0.013632131,0.004503336,0.103820966,0.799914513,0.480269284,0.519730716,0.636962718,0.363037282
Washington,Okanogan,0.183053814,4.51103519,0.166413664,0.329,7.3,0.228,0.674124514,0.146841304,0.000742657,1346.516129,0.21,0.259,4.479606488,7.1,78.7030232,,86.22120343,79.30701261,0.108,72.5,0.188393682,48345,,40172,46606,0.007001804,0.129545239,0.012081079,0.002871926,0.204998576,0.646871736,0.496558435,0.503441565,0.799878405,0.200121595
Washington,Pacific,0.182107214,4.28913798,0.152699506,0.336,6.9,0.252,0.667973231,0.147261121,0.000231203,4325.2,0.4,0.21,4.493774175,6.2,76.95618175,,89.61419207,76.32590094,0.15,170.7,0.111517368,46365,,48365,45628,0.008259212,0.028771102,0.021056453,0.002042113,0.09802142,0.819931022,0.500680704,0.499319296,0.647705545,0.352294455
Washington,Pend Oreille,0.168121732,4.32034093,0.153523716,0.399,6.8,0.249,0.588262441,0.1808275,0.000524188,1907.714286,0.29,0.232,4.213703949,9,77.23815747,,,77.38273325,0.139,87.9,0.097078099,49750,,56786,47881,0.006469637,0.037347449,0.012792236,0.001690928,0.037715042,0.884208205,0.491104249,0.508895751,0.831089916,0.168910084
Washington,Pierce,0.158406186,4.012348969,0.151147872,0.311,7.5,0.191,0.828899997,0.191025533,0.000725395,1378.559748,0.47,0.107,4.001000936,7.1,78.84883883,76.07683802,84.07236182,78.76991244,0.095,195.9,0.085193377,75022,52882,54651,72205,0.069834029,0.017514886,0.069176561,0.017262445,0.111245497,0.663023295,0.502599016,0.497400984,0.065907133,0.934092867
Washington,San Juan,0.131052634,3.716568622,0.120005957,0.183,8.7,0.143,0.863846788,0.182207417,0.000777745,1285.769231,0.38,0.129,4.689727298,7.3,85.4941865,,,85.19267423,0.056,141.7,0.098973443,62249,57500,39231,62366,0.006422233,0.01039234,0.015179823,0.001517982,0.066557683,0.881188697,0.516230733,0.483769267,1,0
Washington,Skagit,0.14486976,3.744323627,0.132404402,0.291,7.9,0.166,0.805613297,0.18286369,0.000843821,1185.084906,0.48,0.124,4.127489897,7.5,79.90798956,,90.23401463,79.59882764,0.104,90.7,0.106355275,70955,27346,54326,64313,0.007987146,0.027089216,0.024070636,0.003704975,0.186637131,0.73973137,0.50436017,0.49563983,0.290211375,0.709788625
Washington,Skamania,0.162875155,4.112291555,0.14619283,0.331,8.1,0.18,0.930146394,0.184121812,,,0.3,0.163,4.370188272,6.2,83.31895204,,,83.6260451,0.108,49.8,0.083252394,64344,,58229,58952,0.00561892,0.019288829,0.010399195,0.002096612,0.063317679,0.875796713,0.491697417,0.508302583,1,0
Washington,Snohomish,0.144039711,3.700802246,0.129623086,0.289,8.4,0.178,0.86135967,0.18960492,0.000525178,1904.11639,0.49,0.088,3.784616188,8.1,80.37469101,82.49644712,86.37674288,79.67359215,0.082,154.8,0.075850919,87096,63791,63412,84715,0.033812696,0.01580192,0.116371191,0.006894089,0.104440908,0.68847995,0.498274024,0.501725976,0.108194607,0.891805393
Washington,Spokane,0.130117734,3.79960052,0.144939016,0.28,7.7,0.181,0.890123742,0.182053009,0.000898939,1112.421978,0.46,0.148,4.409299608,11.7,78.49830705,76.1355104,82.7581684,78.45886061,0.094,133.6,0.074154562,59408,31770,50708,56107,0.018687176,0.018024565,0.024297021,0.006113118,0.0592133,0.842834963,0.504124314,0.495875686,0.136717167,0.863282833
Washington,Stevens,0.173316144,4.405223437,0.147847344,0.311,6.9,0.226,0.434288208,0.152565474,0.000693047,1442.903226,0.29,0.194,4.612421189,9,79.49806396,,,79.45513247,0.11,50.7,0.096018451,51183,,24366,51033,0.00508175,0.058462218,0.0081308,0.001878038,0.037847989,0.864162616,0.500905877,0.499094123,0.792056236,0.207943764
Washington,Thurston,0.134633764,3.723188419,0.12856464,0.301,7.8,0.165,0.745714807,0.184965673,0.000997904,1002.1,0.48,0.099,3.853568869,7.2,80.32940165,78.71080123,83.80198042,80.07253429,0.103,118.5,0.074336449,72400,73044,55470,71029,0.03208586,0.017813064,0.062097836,0.009618775,0.091820026,0.745683771,0.510730783,0.489269217,0.209887261,0.790112739
Washington,Wahkiakum,0.136839179,3.904838844,0.132729696,0.355,5.6,0.244,0.117144294,0.1605373,,,0.38,0.198,4.152761546,5.9,81.86495467,,,82.39483014,0.137,,0.10229939,55692,,36538,54982,0.00384094,0.015589697,0.018075011,0.002259376,0.052869408,0.873474921,0.497966561,0.502033439,1,0
Washington,Walla Walla,0.163856564,3.867329885,0.126022599,0.272,8.2,0.168,0.833483609,0.172694341,0.001155745,865.2428571,0.47,0.151,4.248474386,8.5,79.8229976,,85.61439376,79.29751743,0.107,110.1,0.098748474,57329,,49792,59127,0.020091264,0.013788123,0.017694757,0.004103608,0.214996225,0.713929287,0.48888743,0.51111257,0.171245811,0.828754189
Washington,Whatcom,0.125445854,3.637812837,0.137248077,0.279,7.6,0.144,0.851039077,0.226584819,0.000912359,1096.059406,0.47,0.144,4.442466522,9.5,81.31824968,83.77918481,90.45334115,81.45669391,0.082,108.9,0.090120185,62262,,38253,61654,0.010669739,0.033777167,0.046409819,0.00315484,0.095128165,0.787101491,0.505115537,0.494884463,0.258735209,0.741264791
Washington,Whitman,0.158308274,3.971109961,0.148845584,0.278,6.5,0.175,0.757347686,0.210209981,0.000591282,1691.241379,0.53,0.119,7.017766875,9.6,81.02263989,,,80.51062423,0.073,60.2,0.071757432,45389,22228,19340,45236,0.022433773,0.008736519,0.083890663,0.002791669,0.065754855,0.784258199,0.489706975,0.510293025,0.275303734,0.724696266
Washington,Yakima,0.235272057,4.645738988,0.144429371,0.349,8.5,0.227,0.754726988,0.157926248,0.000667485,1498.161677,0.48,0.212,3.962724107,7.9,77.814563,70.55093949,82.97481634,77.07841637,0.113,123.7,0.178290993,51377,43333,42706,54505,0.008256246,0.065437509,0.015558013,0.002724243,0.499001774,0.42669599,0.499749449,0.500250551,0.23519206,0.76480794
West Virginia,West Virginia,0.238998567,5.344210491,0.260069097,0.367,6.7,0.289,0.593753677,0.122532461,0.000777044,1286.929128,0.41,0.232,4.907807533,9.6,74.80022749,72.34377275,104.8227735,74.73269433,0.149,113.6,0.09206305,44038,,,,0.03512453,0.002506324,0.008493592,0.000292386,0.016724147,0.920513647,0.504749058,0.495250942,0.512783096,0.487216904
West Virginia,Barbour,0.237213086,5.4782806,0.232592403,0.372,7.5,0.3,0.359937308,0.126116999,0.00042432,2356.714286,0.37,0.268,4.559693135,8.8,76.21717873,,,75.94858532,0.167,83.8,0.100817439,39776,,,40551,0.009434533,0.006289689,0.002600544,0.000241911,0.010099788,0.957181736,0.513214394,0.486785606,0.837241546,0.162758454
West Virginia,Berkeley,0.201845097,4.654034545,0.222791196,0.368,7.9,0.296,0.439631752,0.142216777,0.000443787,2253.333333,0.46,0.16,3.798755843,9.7,75.40286197,72.73284095,92.24986432,75.17319926,0.128,153.2,0.088201668,59619,47942,59322,62478,0.074050357,0.002390649,0.010954296,0.000443978,0.046071224,0.839502062,0.503982992,0.496017008,0.316255316,0.683744684
West Virginia,Boone,0.273525977,5.924763519,0.251684068,0.406,7.6,0.311,0.047220756,0.120796535,0.000357958,2793.625,0.37,0.276,5.088666451,9.9,71.8357344,,,71.74821463,0.196,51.7,0.089002866,38110,,35662,38773,0.00674229,0.002004465,0.001457792,0.000045556,0.006104506,0.976493098,0.501753906,0.498246094,0.814080962,0.185919038
West Virginia,Braxton,0.226932745,5.378953412,0.230366384,0.344,7.1,0.268,0.132686084,0.115530834,0.000421437,2372.833333,0.3,0.298,5.182085786,9.1,75.41688252,,,75.29366755,0.113,57.2,0.09716803,39292,,,42087,0.006387962,0.004400596,0.002342253,0.000283909,0.008162396,0.968273121,0.494499255,0.505500745,1,0
West Virginia,Brooke,0.198921119,4.966941266,0.198875258,0.359,7.7,0.348,0.83584694,0.128382519,0.000222787,4488.6,0.48,0.195,4.351505762,11.3,76.53165368,,,76.4752618,0.185,35.1,0.070633731,48342,36172,37969,50328,0.013962077,0.001756519,0.005134441,0.000225195,0.008692519,0.9567626,0.508985272,0.491014728,0.421288795,0.578711205
West Virginia,Cabell,0.232960085,5.644394414,0.237360245,0.333,7.3,0.283,0.888547431,0.117728981,0.001590177,628.8609272,0.45,0.231,5.964710854,10.4,71.35155363,66.730417,,71.45721861,0.145,179.7,0.10870962,39790,15910,36964,39635,0.047981207,0.002188278,0.013236935,0.000268171,0.013676736,0.900883893,0.511016476,0.488983524,0.21558571,0.78441429
West Virginia,Calhoun,0.259386519,5.774026453,0.237807273,0.311,7.2,0.274,0.006424544,0.114386868,0.000410565,2435.666667,0.27,0.288,4.572068527,9.7,76.72269026,,,76.44725149,0.106,,0.10011919,36384,,,37195,0.003170665,0.003584229,0.00165426,0.000413565,0.012682658,0.96898263,0.50137855,0.49862145,1,0
West Virginia,Clay,0.253015361,5.526229227,0.24428515,0.396,6.8,0.301,0.116130407,0.115229863,0.000114103,8764,0.35,0.327,4.646325554,9.3,73.57669243,,,73.39818592,0.163,0,0.104312939,35983,,,35489,0.002664504,0.003127896,0.000810936,0.000347544,0.008920297,0.974050046,0.494902688,0.505097312,1,0
West Virginia,Doddridge,0.191996083,4.817425115,0.20824101,0.391,8.5,0.222,0.515240185,0.135210147,0.000233645,4280,0.37,0.252,4.321497528,9.9,79.12621149,,,78.69066252,0.138,78.8,0.094838994,44725,,,47770,0.018915061,0.004163693,0.003925767,0.000713776,0.008446348,0.950511539,0.449797764,0.550202236,1,0
West Virginia,Fayette,0.242988447,5.617500609,0.247721078,0.396,7.2,0.328,0.608223463,0.111893987,0.000436571,2290.578947,0.35,0.285,4.478347729,9.4,72.88565,70.99209566,,72.86320718,0.183,96.1,0.100616523,37867,32058,,40527,0.043911851,0.002580315,0.002557069,0.000232461,0.011553303,0.924194523,0.496536334,0.503463666,0.578726732,0.421273268
West Virginia,Gilmer,0.272070576,5.743775817,0.263086616,0.397,7.3,0.288,0.310709767,0.129770033,0.000374766,2668.333333,0.41,0.243,5.314945174,9.5,77.35505436,,,75.92249148,0.187,232.8,0.099758,38173,,,36849,0.10403688,0.009967605,0.008347869,0.001121356,0.057562921,0.810490905,0.402192873,0.597807127,0.607155182,0.392844818
West Virginia,Grant,0.234375815,5.388574164,0.224497659,0.35,7.6,0.329,0.367261456,0.114530541,0.000514139,1945,0.37,0.211,4.739880103,8.1,78.96815857,,,79.03275551,0.212,89.8,0.098238688,42146,,31983,41579,0.009117495,0.001634268,0.00189231,8.60E-05,0.01298813,0.965164287,0.50146224,0.49853776,0.786797353,0.213202647
West Virginia,Greenbrier,0.217006632,5.191186973,0.228621625,0.331,7.5,0.26,0.512232244,0.12633163,0.001275257,784.1555556,0.48,0.231,4.438835517,8.7,75.87264314,,,75.90272943,0.157,111.4,0.102831595,37665,27900,41019,40093,0.027539815,0.004139596,0.006238142,0.00020123,0.020669235,0.924423619,0.510291497,0.489708503,0.69735062,0.30264938
West Virginia,Hampshire,0.219913002,5.237541981,0.220314521,0.409,6.8,0.282,0.447212485,0.127815247,0.000255635,3911.833333,0.35,0.303,4.190769231,8.6,76.17861702,,,75.8204006,0.137,74.1,0.11291859,44442,18481,34300,40541,0.011521823,0.002270099,0.002826916,0.000513985,0.015505204,0.956182807,0.489656059,0.510343941,1,0
West Virginia,Hancock,0.211434298,5.10313148,0.224785873,0.424,7.4,0.297,0.899693572,0.127196274,0.000543331,1840.5,0.45,0.195,4.111058014,10.9,74.91790003,,,74.77659894,0.157,27.3,0.087150644,47299,44402,30714,45297,0.02753145,0.002474737,0.004365161,0.000274971,0.016360762,0.935141266,0.512717399,0.487282601,0.303103403,0.696896597
West Virginia,Hardy,0.220282562,5.108103859,0.224501042,0.382,7.1,0.288,0.666096257,0.12393734,0.000145805,6858.5,0.31,0.204,3.511497389,8.2,76.85324315,,,76.68233412,0.144,76.8,0.119970008,43573,64732,43750,46515,0.02969147,0.002976407,0.008203267,0.000798548,0.047767695,0.898076225,0.49676951,0.50323049,0.805204991,0.194795009
West Virginia,Harrison,0.20617965,4.992339209,0.234413876,0.336,8,0.276,0.700473234,0.136720801,0.001150256,869.3717949,0.41,0.219,4.917441917,9.6,75.2522135,,,75.17150203,0.166,79.7,0.092967257,47942,54191,41250,50671,0.01763034,0.002250052,0.006365278,0.000236848,0.016993812,0.940802913,0.508807769,0.491192231,0.370497402,0.629502598
West Virginia,Jackson,0.228549204,5.168445636,0.210067301,0.419,7.9,0.256,0.313991305,0.125802465,0.000310602,3219.555556,0.44,0.233,5.328508823,10.3,75.93532545,,,75.830465,0.145,36.4,0.088633687,48731,,,44752,0.006026615,0.002856546,0.003344249,0.000348359,0.009858566,0.967289069,0.503030725,0.496969275,0.714388415,0.285611585
West Virginia,Jefferson,0.184824726,4.511412701,0.204373748,0.33,8.8,0.223,0.445698905,0.164576333,0.00058575,1707.212121,0.4,0.112,4.279756043,9.6,77.57094975,72.08143246,88.10097898,77.71403619,0.092,100,0.078583336,75027,64250,70816,78289,0.061026914,0.003432434,0.016246854,0.000668885,0.058280967,0.837144215,0.503846086,0.496153914,0.48373771,0.51626229
West Virginia,Kanawha,0.218156951,4.805777105,0.207555551,0.376,7.4,0.281,0.715569529,0.123167048,0.001314835,760.5518672,0.47,0.26,4.842107969,10.4,73.43308077,71.23284051,,73.42358505,0.163,192.4,0.086800547,41926,28968,54265,47528,0.075564964,0.001668015,0.011326986,0.000326953,0.011110865,0.876517007,0.518348166,0.481651834,0.25188151,0.74811849
West Virginia,Lewis,0.233780616,5.40873592,0.225681199,0.411,7.7,0.337,0.410151478,0.118705951,0.000739554,1352.166667,0.39,0.25,4.502346316,9.4,72.27320884,,,71.96363074,0.159,,0.090373702,40691,,,39838,0.005741388,0.002683475,0.004930105,6.24E-05,0.012231653,0.963991513,0.502870694,0.497129306,0.689897386,0.310102614
West Virginia,Lincoln,0.254912372,5.823743245,0.235619895,0.4,7.8,0.323,0.181123389,0.118346587,0.000432173,2313.888889,0.43,0.289,4.948411674,10.1,71.87576239,,,71.68473,0.198,0,0.099005867,39766,,,37636,0.003398223,0.001407835,0.00184475,0.000048546,0.007087723,0.976600806,0.504587601,0.495412399,1,0
West Virginia,Logan,0.25504139,5.81110522,0.247344853,0.418,7.5,0.375,0.285496557,0.118387991,0.000485953,2057.8125,0.33,0.312,5.544813559,9.8,70.08434264,,,70.18703031,0.208,31.3,0.096564965,34894,50163,24391,38499,0.019136995,0.001349404,0.002729475,3.07E-05,0.010396541,0.957340448,0.50608765,0.49391235,0.707508913,0.292491087
West Virginia,McDowell,0.321767275,6.536514545,0.295230688,0.439,6.9,0.384,0.322208656,0.097056378,0.000270915,3691.2,0.26,0.425,4.459463851,9.3,68.58712808,,,68.50194233,0.195,86,0.123240741,27292,20433,,27195,0.082368436,0.002249904,0.001426768,0,0.014212808,0.886956045,0.510673325,0.489326675,0.859901416,0.140098584
West Virginia,Marion,0.200742234,5.029735941,0.233256186,0.348,7.8,0.261,0.629763551,0.143512798,0.00053251,1877.9,0.4,0.237,4.734632833,10,76.10888302,68.86195545,,76.2750664,0.122,53.9,0.079986853,46244,26705,81500,49511,0.032194235,0.002798724,0.006025278,0.000196089,0.013387525,0.93012104,0.506355064,0.493644936,0.414832146,0.585167854
West Virginia,Marshall,0.227088253,5.398841818,0.215646779,0.411,7.5,0.3,0.617452503,0.123135157,0.0004168,2399.230769,0.46,0.193,4.702598405,10.9,77.33528593,,,77.16212929,0.156,58.7,0.09135201,50064,53601,37721,43357,0.007016404,0.002598668,0.003475719,6.50E-05,0.010037356,0.966347247,0.504239078,0.495760922,0.489926602,0.510073398
West Virginia,Mason,0.254127697,5.557685192,0.235394844,0.405,7.3,0.343,0.398404333,0.117609513,0.000522369,1914.357143,0.49,0.239,4.782598857,10.5,73.92765165,,,73.88261589,0.175,30.6,0.087354958,43050,,,39918,0.008683285,0.001871398,0.002807096,0.000486563,0.007523018,0.9663897,0.516243731,0.483756269,0.650087835,0.349912165
West Virginia,Mercer,0.252825898,5.284802872,0.251516612,0.385,7.1,0.317,0.599511756,0.109782536,0.000669423,1493.825,0.33,0.349,4.544143278,8.9,72.74933935,70.70206691,,72.72790428,0.13,74,0.09626441,37860,32039,,40546,0.059190611,0.002435271,0.006037442,0.000084558,0.012108708,0.903756067,0.519795031,0.480204969,0.407314018,0.592685982
West Virginia,Mineral,0.203209689,4.961360968,0.211693293,0.351,7.7,0.247,0.609527861,0.134685663,0.000330615,3024.666667,0.43,0.202,3.98576478,8.7,76.36089192,,,76.32455879,0.139,38.4,0.08653784,48578,34167,20673,46736,0.028841871,0.002264291,0.006681515,0.000074239,0.009836674,0.937453601,0.502487008,0.497512992,0.64593081,0.35406919
West Virginia,Mingo,0.28430478,6.289921198,0.295776033,0.368,7.1,0.414,0.525578449,0.109831059,0.000207237,4825.4,0.34,0.365,5.327432926,9.8,71.03646939,,,71.04709855,0.195,53.1,0.108609272,32917,25288,,31731,0.018793357,0.001261299,0.002774858,0.00012613,0.008324574,0.957157873,0.507084297,0.492915703,0.897388129,0.102611871
West Virginia,Monongalia,0.192454149,4.662241366,0.202097924,0.298,7.3,0.212,0.817110065,0.1751948,0.001323431,755.6115108,0.47,0.139,6.027623703,9.7,79.01536902,77.31766774,,78.87540359,0.092,103.2,0.08361696,51070,32438,43750,50892,0.03859237,0.001879346,0.036290171,0.000535614,0.020860741,0.880755497,0.483762451,0.516237549,0.26862739,0.73137261
West Virginia,Monroe,0.227540253,5.44473828,0.225643692,0.31,7.9,0.274,0.387201896,0.112884125,0.000373079,2680.4,0.29,0.224,4.097258175,8.7,77.11159673,,,77.17014068,0.187,250.6,0.111066127,38171,20568,,36863,0.007605422,0.003463855,0.001656627,0.000301205,0.009337349,0.962801205,0.500150602,0.499849398,0.885202192,0.114797808
West Virginia,Morgan,0.208908277,5.03236072,0.20756476,0.405,8.1,0.258,0.683598427,0.125536536,0.000565419,1768.6,0.41,0.186,3.82161395,9.2,74.55981746,,,74.42314758,0.164,38.8,0.1046645,49487,63214,49075,50744,0.008545567,0.00337325,0.003879238,0.000449767,0.016416484,0.952549615,0.498847473,0.501152527,1,0
West Virginia,Nicholas,0.26114492,5.735704362,0.211840494,0.402,7.8,0.323,0.50512713,0.116620392,0.000958352,1043.458333,0.38,0.258,4.465797474,9.1,75.00161976,,,75.03721632,0.119,32.5,0.097110865,38572,,,38708,0.005313582,0.003663151,0.003944932,0.000120763,0.007809355,0.967796474,0.508292408,0.491707592,0.871573972,0.128426028
West Virginia,Ohio,0.201904416,5.080527471,0.216365911,0.354,7.6,0.266,0.860900479,0.125241899,0.00159391,627.3880597,0.49,0.175,5.476689916,10.9,75.82298884,65.53968491,,76.18556113,0.13,103.4,0.077408624,48689,25884,,49504,0.035253263,0.002011735,0.008190636,0.000263442,0.011878817,0.921781823,0.517470962,0.482529038,0.230925005,0.769074995
West Virginia,Pendleton,0.232503356,5.281646576,0.215092837,0.319,6.8,0.306,0.881221572,0.111596187,0.000428817,2332,0.35,0.217,4.231493944,7.9,77.36180947,,,77.06013704,0.176,98.1,0.107585139,40415,44097,,41056,0.019436902,0.003001286,0.001857939,0.000571674,0.012148064,0.951407746,0.494211805,0.505788195,1,0
West Virginia,Pleasants,0.22106744,5.136389983,0.224068539,0.316,8,0.265,0.663905325,0.13272803,0.00013312,7512,0.47,0.169,4.052624916,10.3,76.2221195,,,76.23487261,0.158,214.7,0.074637859,50768,,,49875,0.016517917,0.002264553,0.002131344,0,0.009724257,0.957639536,0.456107633,0.543892367,0.544641683,0.455358317
West Virginia,Pocahontas,0.233737099,5.460527718,0.225579964,0.309,6.7,0.256,0.93347861,0.116433174,0.000473037,2114,0.31,0.256,4.241723507,8.1,77.07122146,,,76.579501,0.141,,0.102158581,39467,,,39389,0.011528405,0.00261469,0.002139292,0,0.015806988,0.954837176,0.487401949,0.512598051,1,0
West Virginia,Preston,0.200161779,5.051887613,0.212690483,0.351,7.8,0.3,0.338544153,0.129802094,0.000385997,2590.692308,0.45,0.231,4.429140166,9.1,76.75746567,,,76.81313388,0.147,86.1,0.099824776,47101,,33143,48829,0.011968439,0.00242324,0.002098171,0.000295517,0.017169538,0.956706759,0.486775614,0.513224386,0.904504773,0.095495227
West Virginia,Putnam,0.189937337,4.568200979,0.200308674,0.345,8.4,0.256,0.665933749,0.132085458,0.001056487,946.5333333,0.49,0.129,4.247645636,10.3,76.66525298,,,76.4115712,0.129,69.2,0.070262786,61995,66231,48681,59704,0.010973501,0.002769839,0.008627077,0.000423415,0.012049681,0.953018595,0.508291874,0.491708126,0.357838013,0.642161987
West Virginia,Raleigh,0.247771091,5.476443244,0.247123492,0.393,6.9,0.302,0.55185838,0.108803966,0.000879742,1136.69697,0.4,0.247,4.922569464,9.2,73.07970341,73.46655191,,73.03100228,0.152,174.9,0.092175179,41298,35396,63166,42274,0.079026046,0.002747327,0.009561774,0.000309748,0.016564764,0.873582568,0.49870714,0.50129286,0.392586769,0.607413231
